unit,caste,land_unit,num_men,man_entity,armour,charge_bonus,melee_attack,melee_defence,morale,primary_melee_weapon,mass,hit_points,size,bonus_v_large,damage,ap_damage,melee_weapon_type,melee_attack_interval,armour_value
wh3_dlc25_emp_cha_wizard_metal_pegasus,hero,wh3_dlc25_emp_cha_wizard_metal_pegasus,1,wh_main_infantry_standard_wizard_rider_blood_dismembers,wh2_main_plate_50,35,25,30,55,wh_main_emp_sword_caster,300.0000,8,medium,0,210,90,sword,4.0000,50
wh3_dlc25_emp_cha_wizard_metal_warhorse,hero,wh3_dlc25_emp_cha_wizard_metal_warhorse,1,wh_main_infantry_standard_wizard_rider_blood_dismembers,wh2_main_plate_50,35,25,30,55,wh_main_emp_sword_caster,300.0000,8,medium,0,210,90,sword,4.0000,50
wh3_dlc25_emp_inf_hochland_long_rifles,missile_infantry,wh3_dlc25_emp_inf_hochland_long_rifles,32,wh_main_infantry_handgunners_blood_dismembers,wh2_main_leather_20,4,18,20,60,wh_main_emp_sword_short,90.0000,8,small,0,21,3,sword,4.3000,20
wh3_dlc25_emp_inf_hochland_long_rifles_ror,missile_infantry,wh3_dlc25_emp_inf_hochland_long_rifles_ror,32,wh_main_infantry_handgunners_blood_dismembers,wh2_main_plate_60,4,24,27,70,wh_main_emp_sword_short,90.0000,8,small,0,21,3,sword,4.3000,60
wh3_dlc25_emp_inf_nuln_ironsides,missile_infantry,wh3_dlc25_emp_inf_nuln_ironsides,60,wh3_dlc25_emp_inf_nuln_ironsides,wh2_main_plate_60,12,32,26,65,wh_main_emp_sword,100.0000,8,small,0,21,7,sword,4.3000,60
wh3_dlc25_emp_inf_nuln_ironsides_morr,missile_infantry,wh3_dlc25_emp_inf_nuln_ironsides_morr,60,wh3_dlc25_emp_inf_nuln_ironsides_morr,wh2_main_plate_90,14,32,32,70,wh_main_emp_sword,110.0000,8,small,0,21,7,sword,4.3000,90
wh3_dlc25_emp_inf_spearmen_shields_ror,melee_infantry,wh3_dlc25_emp_inf_spearmen_shields_ror,120,wh_main_infantry_standard_blood_dismembers,wh2_main_chainmail_30,4,27,52,70,wh_main_emp_spear,100.0000,8,small,15,19,6,spear,4.4000,30
wh3_dlc25_emp_mon_hawks_summoned,monster,wh3_dlc25_emp_mon_hawks_summoned,24,wh_dlc05_wef_hawk_blood,wh2_main_body_15,46,30,24,60,wh_dlc05_wef_hawk_talons,750.0000,8,medium,0,11,34,axe,4.0000,15
wh3_dlc25_emp_mon_incarnate_elemental_of_beasts_summoned,monster,wh3_dlc25_emp_mon_incarnate_elemental_of_beasts_summoned,1,wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts,wh2_main_body_50,64,62,30,100,wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts,9000.0000,8,very_large,0,250,400,axe,4.0000,50
wh3_dlc25_emp_veh_marienburg_land_ship,chariot,wh3_dlc25_emp_veh_marienburg_land_ship,23,wh_main_cavalry_rider_standard_blood,wh2_main_heavy_metal_90,80,24,18,100,wh3_dlc25_emp_veh_marienburg_land_ship,100.0000,8,medium,0,50,160,spear,4.0000,90
wh3_dlc25_emp_veh_marienburg_land_ship_morr,chariot,wh3_dlc25_emp_veh_marienburg_land_ship_morr,23,wh_main_cavalry_rider_standard_blood,wh2_main_heavy_metal_90,80,24,18,100,wh3_dlc25_emp_veh_marienburg_land_ship_morr,100.0000,8,medium,0,50,160,spear,4.0000,90
wh3_dlc25_emp_veh_marienburg_land_ship_ror,chariot,wh3_dlc25_emp_veh_marienburg_land_ship_ror,22,wh_main_cavalry_rider_standard_blood,wh2_main_heavy_metal_90,80,31,24,100,wh3_dlc25_emp_veh_marienburg_land_ship,100.0000,8,medium,0,50,160,spear,4.0000,90
wh3_dlc25_emp_veh_steam_tank_volley_gun,chariot,wh3_dlc25_emp_veh_steam_tank_volley_gun,3,wh_main_emp_veh_steam_tank,wh2_main_heavy_metal_160,80,36,20,100,wh_main_steamtank,5000.0000,8,large,0,70,180,axe,4.0000,160
wh3_dlc25_grn_mon_arachnarok_spider_boss,monster,wh3_dlc25_grn_mon_arachnarok_spider_boss,8,wh_main_grn_arachnarok_rider_360_blood,wh2_dlc15_bone_120,45,76,60,85,wh_main_grn_arachnarok,100.0000,8,very_large,20,140,360,axe,3.2000,120
wh3_dlc25_grn_mon_rogue_idol_qb_boss,monster,wh3_dlc25_grn_mon_rogue_idol_qb_boss,1,wh3_dlc25_grn_mon_rogue_idol_qb_boss,wh2_main_bone_150,80,70,40,100,wh2_dlc15_rogue_idol_fist,12000.0000,8,very_large,0,150,450,axe,4.0000,150
wh3_dlc25_hef_mon_sun_dragon_boss,monster,wh3_dlc25_hef_mon_sun_dragon_boss,1,wh_main_flying_dragon_blood_boss,wh2_main_body_80,70,72,60,80,wh2_dlc15_hef_sun_dragon_imrik_boss,7000.0000,8,very_large,0,280,340,axe,3.8000,80
wh3_dlc25_nur_cav_plague_drones_1_ror,monstrous_cavalry,wh3_dlc25_nur_cav_plague_drones_1_ror,12,wh2_main_lzd_inf_skink_360_blood_dismembers,wh2_main_body_50,32,45,45,80,wh3_dlc25_nur_plague_drone_stinger_ror,70.0000,8,small,0,30,75,sword,4.0000,50
wh3_dlc25_nur_cav_rot_knights,melee_cavalry,wh3_dlc25_nur_cav_rot_knights,32,wh3_dlc25_rot_knight_rider_blood_dismembers,wh2_main_plate_100,60,42,48,75,wh3_dlc25_nur_rot_knight,100.0000,8,medium,10,22,38,lance,4.0000,100
wh3_dlc25_nur_cav_rot_knights_ror,melee_cavalry,wh3_dlc25_nur_cav_rot_knights_ror,32,wh3_dlc25_rot_knight_rider_blood_dismembers,wh2_main_plate_100,70,52,59,85,wh3_dlc25_nur_rot_knight_ror,100.0000,8,medium,10,23,41,lance,4.0000,100
wh3_dlc25_nur_cha_bray_shaman_wild_chieftain,hero,wh3_dlc25_nur_cha_bray_shaman_wild_chieftain,1,wh3_dlc25_nur_cha_gor_hero_blood_dismember_low_kb_resist,wh2_main_leather_20,38,30,28,55,wh3_dlc25_nur_staff_maggmawr,800.0000,8,small,0,215,95,sword,4.0000,20
wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_razorgor_chariot,hero,wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_razorgor_chariot,2,wh3_dlc25_nur_cha_gor_hero_blood_dismember_low_kb_resist,wh2_main_body_100,80,34,30,55,wh3_dlc25_nur_maggmawr_razorgor_chariot,800.0000,8,small,0,100,210,axe,4.0000,100
wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_tuskgor_chariot,hero,wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_tuskgor_chariot,2,wh3_dlc25_nur_cha_gor_hero_blood_dismember_low_kb_resist,wh2_main_plate_80,64,28,24,55,wh3_dlc25_nur_maggmawr_tuskgor_chariot,800.0000,8,small,0,100,180,axe,4.0000,80
wh3_dlc25_nur_cha_epidemius,lord,wh3_dlc25_nur_cha_epidemius,1,wh3_main_nur_nurgling_palanquin_epidemius_rider,wh2_main_body_80,20,50,50,80,wh3_dlc25_nur_cha_epidmius_sword,2000.0000,8,very_large,0,140,280,sword,4.0000,80
wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss,lord,wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss,1,wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss,wh2_main_body_50,20,100,80,80,wh3_main_exalted_great_unclean_one,7000.0000,8,very_large,0,165,385,axe,4.0000,50
wh3_dlc25_nur_cha_exalted_hero_chieftain,hero,wh3_dlc25_nur_cha_exalted_hero_chieftain,1,wh3_dlc25_nur_cha_lord_hero,wh2_main_heavy_metal_100,30,60,45,70,wh3_dlc25_nur_krom_axe,1000.0000,8,small,0,275,145,axe,4.0000,100
wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_chariot,hero,wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_chariot,2,wh3_dlc25_nur_cha_lord_hero,wh2_main_heavy_metal_110,75,40,20,70,wh_main_chs_chariot_hero,1000.0000,8,small,0,145,275,axe,4.0000,110
wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_dragon,hero,wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_dragon,1,wh3_dlc25_nur_cha_lord_hero,wh2_main_body_70,50,54,44,75,wh3_dlc25_nur_krom_dragon,1000.0000,8,small,0,140,410,axe,3.8000,70
wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_steed,hero,wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_steed,1,wh3_dlc25_nur_cha_lord_hero,wh2_main_heavy_metal_120,30,60,45,70,wh3_dlc25_nur_krom_axe,1000.0000,8,small,0,275,145,axe,4.0000,120
wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain,hero,wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain,1,wh3_dlc25_monster_ketzak_fimdirach_hero_blood,wh2_main_heavy_metal_70,25,47,44,70,wh_dlc08_nor_fimir_balefiend_staff,1500.0000,8,large,0,80,320,spear,4.0000,70
wh3_dlc25_nur_cha_infernal_castellan_chieftain,hero,wh3_dlc25_nur_cha_infernal_castellan_chieftain,1,wh3_dlc25_nur_cha_esar_doombolt,wh2_main_plate_120,20,52,44,75,wh3_dlc25_nur_esar_doombolt_glaive,1100.0000,8,small,5,90,250,axe,3.8000,120
wh3_dlc25_nur_cha_kayzk_the_befouled,hero,wh3_dlc25_nur_cha_kayzk_the_befouled,1,wh3_dlc25_cha_nur_kayzk_blood,wh2_main_plate_70,75,60,56,80,wh3_dlc25_cha_kayzk_the_befouled_greatsword,600.0000,8,small,0,110,380,sword,4.2000,70
wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain,lord,wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain,1,wh3_dlc25_nur_mournhowl_blood,wh2_main_heavy_metal_70,40,58,44,70,wh3_dlc25_nur_mournhowl_claws,1500.0000,8,large,0,140,280,axe,4.0000,70
wh3_dlc25_nur_cha_tamurkhan,lord,wh3_dlc25_nur_cha_tamurkhan,1,wh3_dlc25_nur_char_tamurkhan_blood,wh2_main_body_60,50,56,42,85,wh3_dlc25_cha_tamurkhan_greataxe,2500.0000,8,large,20,125,375,axe,3.8000,60
wh3_dlc25_nur_cha_tamurkhan_bubebolos,lord,wh3_dlc25_nur_cha_tamurkhan_bubebolos,1,wh3_dlc25_nur_char_tamurkhan_rider,wh2_main_body_60,42,62,36,85,wh3_dlc25_nur_mon_toad_dragon_bubebolos,2500.0000,8,large,0,300,350,axe,4.0000,60
wh3_dlc25_nur_chieftain_art_hellcannon,warmachine,wh_main_chs_art_hellcannon,12,wh_main_dwf_inf_dwarfs_crew_blood_dismembers,wh2_main_leather_30,5,18,14,70,wh_main_dwf_axe,120.0000,8,small,0,21,7,axe,4.3000,30
wh3_dlc25_nur_chieftain_cav_chaos_chariot_mnur,chariot,wh3_dlc20_chs_cav_chaos_chariot_mnur,8,wh_main_infantry_standard_large_blood,wh2_main_heavy_metal_110,76,17,33,70,wh3_dlc20_chs_chariot_mnur,130.0000,8,small,0,29,11,axe,4.0000,110
wh3_dlc25_nur_chieftain_cav_rot_knights,melee_cavalry,wh3_dlc25_nur_cav_rot_knights,32,wh3_dlc25_rot_knight_rider_blood_dismembers,wh2_main_plate_100,60,42,48,75,wh3_dlc25_nur_rot_knight,100.0000,8,medium,10,22,38,lance,4.0000,100
wh3_dlc25_nur_chieftain_inf_aspiring_champions_0,melee_infantry,wh_dlc06_chs_inf_aspiring_champions_0,16,wh_dlc06_chs_infantry_aspiring_champions_blood_dismembers,wh2_main_heavy_metal_120,26,40,45,80,wh_dlc06_chs_aspiring_champions_sword,600.0000,8,small,0,68,28,sword,4.0000,120
wh3_dlc25_nur_chieftain_inf_centigors_1,melee_cavalry,wh_dlc03_bst_inf_centigors_1,60,wh_dlc03_bst_cav_centigor_blood,wh2_main_chainmail_35,30,22,20,60,wh_dlc03_bst_centigor_spear,950.0000,8,medium,0,25,7,spear,4.6000,35
wh3_dlc25_nur_chieftain_inf_chaos_dwarf_blunderbusses,missile_infantry,wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses,80,wh3_dlc23_chd_inf_chaos_dwarf_warriors,wh2_main_plate_85,6,28,32,65,wh3_dlc23_chd_chaos_dwarf_warriors_axe,150.0000,8,small,0,25,9,axe,4.3000,85
wh3_dlc25_nur_chieftain_inf_cygor_0,missile_infantry,wh_dlc03_bst_inf_cygor_0,1,wh_main_monster_giant_blood,wh2_main_leather_50,28,44,25,75,wh_dlc03_bst_cygor,6500.0000,8,very_large,0,135,335,axe,4.0000,50
wh3_dlc25_nur_chieftain_inf_infernal_guard_fireglaives,missile_infantry,wh3_dlc23_chd_inf_infernal_guard_fireglaives,80,wh3_dlc23_chd_inf_infernal_guard,wh2_main_plate_100,8,30,42,75,wh3_dlc23_chd_infernal_guard_fireglaive,250.0000,8,small,5,9,25,axe,4.0000,100
wh3_dlc25_nur_chieftain_mon_dragon_ogre_shaggoth,monster,wh_dlc01_chs_mon_dragon_ogre_shaggoth,1,wh_dlc01_chs_dragon_ogre_shaggoth_blood,wh2_main_body_70,52,58,44,75,wh_dlc01_chs_dragon_ogre_shaggoth,5500.0000,8,very_large,30,160,400,axe,3.6000,70
wh3_dlc25_nur_chieftain_mon_fimir_0,monstrous_infantry,wh_dlc08_nor_mon_fimir_0,16,wh_dlc08_nor_monster_fimir_blood,wh2_main_heavy_metal_110,30,30,42,70,wh_dlc08_nor_fimir_dual_axe,1500.0000,8,large,0,32,68,axe,3.8000,110
wh3_dlc25_nur_chieftain_mon_fimir_1,monstrous_infantry,wh_dlc08_nor_mon_fimir_1,16,wh_dlc08_nor_monster_fimir_blood,wh2_main_heavy_metal_110,35,30,32,70,wh_dlc08_nor_fimir_great_mace,1500.0000,8,large,25,32,68,axe,4.0000,110
wh3_dlc25_nur_chieftain_mon_frost_wyrm_0,monster,wh_dlc08_nor_mon_frost_wyrm_0,1,wh_dlc08_flying_chaos_frost_dragon_blood,wh2_main_body_70,57,45,41,70,wh_dlc08_nor_wyrm,3800.0000,8,very_large,0,155,340,axe,3.8000,70
wh3_dlc25_nur_chieftain_mon_ghorgon,monster,wh2_dlc17_bst_mon_ghorgon_0,1,wh2_dlc17_bst_mon_ghorgon_blood,wh2_main_body_50,46,57,34,80,wh2_dlc17_bst_ghorgon,6500.0000,8,very_large,30,100,420,axe,4.0000,50
wh3_dlc25_nur_chieftain_mon_skinwolves_0,melee_infantry,wh_dlc08_nor_mon_skinwolves_0,24,wh_dlc08_nor_skin_wolf_blood,wh2_main_leather_15,32,32,28,60,wh_dlc08_nor_skinwolves_claws,1300.0000,8,large,30,40,20,axe,4.0000,15
wh3_dlc25_nur_chieftain_mon_toad_dragon,monster,wh3_dlc25_nur_mon_toad_dragon,1,wh3_dlc25_nur_mon_toad_dragon,wh2_main_body_60,42,51,36,75,wh3_dlc25_nur_mon_toad_dragon,9000.0000,8,very_large,0,275,325,axe,4.0000,60
wh3_dlc25_nur_chieftain_mon_war_mammoth_0,monster,wh_dlc08_nor_mon_war_mammoth_0,1,wh_dlc08_nor_mon_mammoth_blood,wh2_main_leather_50,68,30,28,60,wh_dlc08_nor_mammoth_tusks,6000.0000,8,very_large,0,155,370,axe,3.5000,50
wh3_dlc25_nur_chieftain_mon_war_mammoth_1,monster,wh_dlc08_nor_mon_war_mammoth_1,6,wh_main_infantry_rider,wh2_main_heavy_metal_80,68,34,30,65,wh_dlc08_nor_mammoth_tusks,100.0000,8,medium,0,155,370,axe,3.5000,80
wh3_dlc25_nur_chieftain_veh_dreadquake_mortar,warmachine,wh3_dlc23_chd_veh_dreadquake_mortar,2,wh3_dlc23_chd_veh_war_machine_rider_deathshrieker,wh2_main_heavy_metal_70,5,20,10,55,wh3_dlc23_chd_veh_artillery,1.0000,10,small,0,130,40,axe,4.0000,70
wh3_dlc25_nur_inf_nurglings_summoned,melee_infantry,wh3_dlc25_nur_inf_nurglings_summoned,40,wh3_main_nur_swm_nurglings_blood_dismembers,wh_main_body_0,14,24,24,50,wh3_main_nur_nurglings,125.0000,8,small,0,24,4,axe,4.0000,0
wh3_dlc25_nur_inf_pestigors,melee_infantry,wh3_dlc25_nur_inf_pestigors,120,wh_dlc03_bst_inf_gor_blood_dismembers,wh2_main_leather_25,28,24,25,62,wh3_dlc25_nur_pestigor_great_axe,130.0000,8,small,0,12,20,axe,4.0000,25
wh3_dlc25_nur_inf_plague_ogres,monstrous_infantry,wh3_dlc25_nur_inf_plague_ogres,16,wh3_dlc25_nur_inf_plague_ogre_blood,wh2_main_body_50,50,35,47,80,wh3_dlc25_nur_plague_ogres,1700.0000,8,large,0,40,70,axe,3.8000,50
wh3_dlc25_nur_inf_plague_ogres_great_weapons,monstrous_infantry,wh3_dlc25_nur_inf_plague_ogres_great_weapons,16,wh3_dlc25_nur_inf_plague_ogre_blood,wh2_main_body_50,54,35,47,80,wh3_dlc25_nur_plague_ogres_great_weapon,1700.0000,8,large,26,40,70,axe,3.8000,50
wh3_dlc25_nur_mon_bile_trolls,monstrous_infantry,wh3_dlc25_nur_mon_bile_trolls,16,wh3_dlc25_nur_mon_bile_trolls,wh2_main_body_60,24,29,45,50,wh3_dlc25_nur_bile_trolls_club,1500.0000,8,large,0,45,70,axe,3.8000,60
wh3_dlc25_nur_mon_soul_grinder_0_ror,missile_infantry,wh3_dlc25_nur_mon_soul_grinder_0_ror,1,wh3_main_monster_nur_soul_grinder_blood,wh2_main_heavy_metal_90,30,52,44,80,wh3_dlc25_nurgle_soul_grinder_ror,4000.0000,8,very_large,0,135,315,sword,4.0000,90
wh3_dlc25_nur_mon_toad_dragon,monster,wh3_dlc25_nur_mon_toad_dragon,1,wh3_dlc25_nur_mon_toad_dragon,wh2_main_body_60,42,51,36,75,wh3_dlc25_nur_mon_toad_dragon,9000.0000,8,very_large,0,275,325,axe,4.0000,60
wh3_dlc26_bst_inf_khorngors,melee_infantry,wh3_dlc26_kho_inf_khorngors,120,wh_dlc03_bst_inf_gor_blood_dismembers,wh2_dlc15_heavy_metal_60,16,18,26,62,wh3_dlc26_kho_khorngor_halberd,130.0000,8,small,18,8,20,axe,4.0000,60
wh3_dlc26_chs_inf_chosen_mkho_ror,melee_infantry,wh3_dlc26_chs_inf_chosen_mkho_ror,80,wh3_dlc26_chs_inf_chosen_mkho_ror,wh2_main_heavy_metal_130,16,45,63,95,wh3_dlc26_chs_inf_chosen_mkho_ror,210.0000,8,small,26,15,31,spear,4.3000,130
wh3_dlc26_grn_art_bolt_throwa,warmachine,wh3_dlc26_grn_art_bolt_throwa,56,wh3_dlc26_grn_inf_goblin_crew_bolt_throwa_blood_dismembers,wh2_main_leather_15,5,10,6,45,wh_main_sword_short,90.0000,8,small,0,21,3,sword,4.3000,15
wh3_dlc26_grn_art_bolt_throwa_ror,warmachine,wh3_dlc26_grn_art_bolt_throwa_ror,56,wh3_dlc26_grn_inf_goblin_crew_bolt_throwa_blood_dismembers,wh2_main_leather_15,5,14,9,55,wh_main_sword_short,90.0000,8,small,0,21,3,sword,4.3000,15
wh3_dlc26_grn_cav_mangler_squig,monster,wh3_dlc26_grn_cav_mangler_squig,4,wh3_dlc26_grn_mon_mangler_squig,wh2_main_body_40,65,40,22,55,wh3_dlc26_grn_cav_mangler_squig,3000.0000,8,large,0,38,90,sword,3.2000,40
wh3_dlc26_grn_cha_gorbad_ironclaw,lord,wh3_dlc26_grn_cha_gorbad_ironclaw,1,wh3_dlc26_grn_cha_orc_gorbad_blood,wh2_main_heavy_metal_100,60,65,50,80,wh3_dlc26_grn_cha_gorbad_axe,1200.0000,8,small,0,100,380,axe,4.2000,100
wh3_dlc26_grn_cha_gorbad_ironclaw_gnarla,lord,wh3_dlc26_grn_cha_gorbad_ironclaw_gnarla,1,wh3_dlc26_grn_cha_orc_gorbad_blood,wh2_main_heavy_metal_100,80,65,50,80,wh3_dlc26_grn_cha_gorbad_axe,1200.0000,8,small,0,100,380,axe,4.2000,100
wh3_dlc26_grn_cha_night_goblin_big_boss,hero,wh3_dlc26_grn_cha_night_goblin_big_boss,1,wh_main_grn_cha_goblin_hero_blood_dismembers,wh2_main_leather_25,15,35,45,45,wh3_dlc26_grn_cha_night_goblin_big_boss,350.0000,8,small,0,200,140,sword,4.0000,25
wh3_dlc26_grn_cha_night_goblin_big_boss_squig,hero,wh3_dlc26_grn_cha_night_goblin_big_boss_squig,1,wh_main_grn_cha_goblin_hero_blood_dismembers,wh2_main_bone_55,35,35,45,45,wh3_dlc26_grn_cha_night_goblin_big_boss_squig,350.0000,8,small,0,140,200,sword,4.0000,55
wh3_dlc26_grn_cha_savage_orc_great_shaman,lord,wh3_dlc26_grn_cha_savage_orc_great_shaman,1,wh3_dlc26_grn_cha_orc_hero_savage_orc_blood_dismemberas,wh_main_body_0,55,42,25,70,wh3_dlc26_grn_choppa_caster_lord,1200.0000,8,small,0,235,115,sword,4.0000,0
wh3_dlc26_grn_cha_savage_orc_great_shaman_boar,lord,wh3_dlc26_grn_cha_savage_orc_great_shaman_boar,1,wh3_dlc26_grn_cha_orc_hero_savage_orc_blood_dismemberas,wh2_main_body_25,80,42,25,70,wh3_dlc26_grn_choppa_caster_lord,1200.0000,8,small,0,235,115,sword,4.0000,25
wh3_dlc26_grn_cha_savage_orc_great_shaman_wyvern,lord,wh3_dlc26_grn_cha_savage_orc_great_shaman_wyvern,1,wh3_dlc26_grn_cha_orc_hero_savage_orc_blood_dismemberas,wh2_main_body_60,80,45,32,70,wh_main_grn_wyvern,1200.0000,8,small,0,150,300,sword,4.0000,60
wh3_dlc26_grn_cha_snagla_grobspit,hero,wh3_dlc26_grn_cha_snagla_grobspit,1,wh_main_grn_cha_goblin_hero_lgn_blood,wh2_main_bone_55,40,52,54,60,wh3_dlc26_grn_snagla,300.0000,8,small,0,280,140,sword,4.0000,55
wh3_dlc26_grn_inf_black_orcs_shield,melee_infantry,wh3_dlc26_grn_inf_black_orcs_shield,80,wh_main_grn_inf_black_orcs_blood_dismembers,wh2_main_heavy_metal_110,30,34,42,72,wh3_dlc26_grn_orc_black_axe,190.0000,8,small,0,34,14,axe,4.0000,110
wh3_dlc26_grn_inf_rugluds_armoured_orcs,missile_infantry,wh3_dlc26_grn_inf_rugluds_armoured_orcs,90,wh_main_grn_inf_orc_blood_dismembers,wh2_main_heavy_metal_70,20,36,32,70,wh_main_grn_choppa,130.0000,8,small,0,26,8,sword,3.9000,70
wh3_dlc26_grn_inf_squig_herd_0_summoned,war_beast,wh3_dlc26_grn_inf_squig_herd_0_summoned,40,wh_dlc06_grn_inf_squig,wh2_main_leather_50,40,26,20,36,wh_dlc06_grn_squig_maw,800.0000,8,medium,0,9,24,sword,4.3000,50
wh3_dlc26_grn_mon_arachnarok_spider_flinger,monster,wh3_dlc26_grn_mon_arachnarok_spider_flinger,4,wh_main_grn_arachnarok_rider_360_blood,wh2_dlc15_bone_120,40,58,30,65,wh_main_grn_arachnarok,100.0000,8,very_large,20,140,360,axe,3.2000,120
wh3_dlc26_grn_mon_colossal_squig,monster,wh3_dlc26_grn_mon_colossal_squig,1,wh3_dlc26_grn_mon_colossal_squig,wh2_main_body_60,75,52,28,65,wh3_dlc26_grn_mon_colossal_squig,4000.0000,8,very_large,0,120,340,axe,3.2000,60
wh3_dlc26_grn_mon_colossal_squig_ror,monster,wh3_dlc26_grn_mon_colossal_squig_ror,1,wh3_dlc26_grn_mon_colossal_squig,wh2_main_body_60,75,64,36,75,wh3_dlc26_grn_mon_colossal_squig,4000.0000,8,very_large,0,120,340,axe,3.2000,60
wh3_dlc26_grn_mon_wyvern_summoned,monster,wh3_dlc26_grn_mon_wyvern_summoned,1,wh_main_flying_wyvern_blood,wh2_main_body_60,80,44,28,60,wh_main_grn_wyvern,3000.0000,8,very_large,0,150,300,sword,4.0000,60
wh3_dlc26_kho_cha_arbaal,lord,wh3_dlc26_kho_cha_arbaal,1,wh3_dlc26_kho_cha_arbaal,wh2_main_heavy_metal_120,45,65,55,80,wh3_dlc26_kho_cha_arbaal,1000.0000,8,small,0,135,385,axe,4.0000,120
wh3_dlc26_kho_cha_arbaal_flesh_hound,lord,wh3_dlc26_kho_cha_arbaal_flesh_hound,1,wh3_dlc26_kho_cha_arbaal_rider,wh2_main_heavy_metal_120,55,65,45,80,wh3_dlc26_kho_cha_arbaal_flesh_hound,1000.0000,8,small,0,155,405,axe,4.0000,120
wh3_dlc26_kho_cha_bloodspeaker,lord,wh3_dlc26_kho_cha_bloodspeaker,1,wh3_dlc26_kho_cha_bloodspeaker,wh2_main_body_60,30,48,44,70,wh3_dlc26_kho_cha_bloodspeaker,600.0000,8,small,0,330,110,axe,3.8000,60
wh3_dlc26_kho_cha_bloodspeaker_chaos_steed,lord,wh3_dlc26_kho_cha_bloodspeaker_chaos_steed,1,wh3_dlc26_kho_cha_bloodspeaker,wh2_main_body_80,50,48,44,70,wh3_dlc26_kho_cha_bloodspeaker,600.0000,8,small,0,330,110,axe,3.8000,80
wh3_dlc26_kho_cha_bloodspeaker_warshrine,lord,wh3_dlc26_kho_cha_bloodspeaker_warshrine,1,wh3_dlc26_kho_cha_bloodspeaker,wh2_main_body_70,25,35,25,70,wh3_dlc20_chs_mon_warshrine_mkho,600.0000,8,small,0,250,125,axe,4.0000,70
wh3_dlc26_kho_cha_scyla_anfingrimm,hero,wh3_dlc26_kho_cha_scyla_anfingrimm,1,wh3_dlc26_kho_cha_scyla_anfingrimm,wh2_main_body_50,60,52,30,80,wh3_dlc26_kho_scyla_claws,1800.0000,8,large,0,265,285,sword,3.8000,50
wh3_dlc26_kho_cha_skarr_bloodwrath,hero,wh3_dlc26_kho_cha_skarr_bloodwrath,1,wh3_dlc26_kho_cha_skarr_bloodwrath,wh2_main_body_80,50,60,48,80,wh3_dlc26_kho_cha_skarr_bloodwrath,1000.0000,8,small,0,115,345,axe,3.8000,80
wh3_dlc26_kho_cha_skulltaker,lord,wh3_dlc26_kho_cha_skulltaker,1,wh3_dlc26_kho_cha_skulltaker,wh2_main_body_60,50,70,55,80,wh3_dlc26_kho_skulltaker,1200.0000,8,small,0,220,310,sword,4.0000,60
wh3_dlc26_kho_cha_skulltaker_bloodthrone,lord,wh3_dlc26_kho_cha_skulltaker_bloodthrone,1,wh3_dlc26_kho_cha_skulltaker,wh2_main_body_130,50,45,25,80,wh3_dlc26_kho_skulltaker_bloodthrone,1200.0000,8,small,0,220,290,axe,4.6000,130
wh3_dlc26_kho_cha_skulltaker_juggernaut,lord,wh3_dlc26_kho_cha_skulltaker_juggernaut,1,wh3_dlc26_kho_cha_skulltaker,wh2_main_heavy_metal_120,70,73,57,80,wh3_dlc26_kho_skulltaker_juggernaut,1200.0000,8,small,0,245,335,sword,4.0000,120
wh3_dlc26_kho_inf_khorngors,melee_infantry,wh3_dlc26_kho_inf_khorngors,120,wh_dlc03_bst_inf_gor_blood_dismembers,wh2_dlc15_heavy_metal_60,16,18,26,62,wh3_dlc26_kho_khorngor_halberd,130.0000,8,small,18,8,20,axe,4.0000,60
wh3_dlc26_kho_inf_skullreapers,melee_infantry,wh3_dlc26_kho_inf_skullreapers,60,wh3_dlc26_kho_inf_skullreapers_blood_dismembers,wh2_main_chainmail_60,40,54,42,80,wh3_dlc26_kho_inf_skullreapers,200.0000,8,small,0,44,20,axe,3.8000,60
wh3_dlc26_kho_inf_wrathmongers,melee_infantry,wh3_dlc26_kho_inf_wrathmongers,32,wh3_dlc26_kho_inf_wrathmongers_blood_dismembers,wh2_main_chainmail_70,44,60,46,85,wh3_dlc26_kho_inf_wrathmongers,400.0000,8,small,0,26,54,axe,4.0000,70
